u,g,r,i,z,class,redshift,redshift_err
18.8214,18.19901,17.59621,17.38074,17.32379,QSO,1.384366,0.0001892806
18.5203,17.56213,17.21284,16.99496,16.83164,GALAXY,0.04250192,6.263708e-06
19.34087,17.92227,17.29031,16.95598,16.77337,GALAXY,0.1137568,2.456284e-05
19.26421,19.19216,19.12804,18.9103,18.83208,QSO,1.740545,0.0004147739
19.21875,19.17486,18.97317,19.02985,19.06178,QSO,1.262349,0.0007593373
18.61426,17.19084,16.40671,16.01757,15.72352,GALAXY,0.1144422,4.006223e-05
19.19996,18.58738,18.25676,18.14411,17.91418,QSO,0.8043031,6.954846e-05
18.83899,18.60285,18.49374,18.39102,18.12829,QSO,2.116809,0.0002794304
16.6135,15.41679,14.91373,14.62393,14.44444,GALAXY,0.0297878,1.231348e-05
17.04307,15.73071,15.17447,14.8438,14.64244,GALAXY,0.04528296,1.511037e-05
17.23731,15.47335,14.66937,14.26807,13.97905,GALAXY,0.0454094,1.053011e-05
19.03782,17.88081,17.51373,17.47692,17.4442,GALAXY,0.02174568,2.102768e-05
19.36784,17.46094,16.59393,16.1781,15.84986,GALAXY,0.06259249,1.729227e-05
17.74092,15.8006,14.91015,14.49411,14.15669,GALAXY,0.06251704,1.307255e-05
18.75951,17.19556,16.44807,16.03951,15.74531,GALAXY,0.06254844,1.20528e-05
18.99282,17.0915,16.07895,15.45526,15.01196,GALAXY,0.06362742,1.169747e-05
19.34947,17.99698,17.41416,17.07603,16.85563,GALAXY,0.06281903,1.072921e-05
18.88639,17.82776,17.42429,17.12769,16.9514,GALAXY,0.06414117,6.565918e-06
18.53623,16.4335,15.5695,15.09865,14.71454,GALAXY,0.05479203,1.39652e-05
18.88289,16.9311,15.96267,15.52866,15.18598,GALAXY,0.1084553,1.980453e-05
19.53634,19.40296,19.25231,18.93053,18.90905,QSO,2.557401,0.0001979525
19.15698,19.05878,18.91708,18.87833,18.98839,QSO,1.381226,0.0005212817
17.52963,16.22999,15.60334,15.2598,15.0252,GALAXY,0.05655718,9.485139e-06
19.19057,17.84812,17.19662,16.83558,16.58092,GALAXY,0.0478,9.926835e-06
17.40855,16.32483,15.89138,15.60226,15.39435,GALAXY,0.04626973,6.337072e-06
18.25669,16.48944,15.54906,15.05916,14.62894,GALAXY,0.05656352,1.495635e-05
19.25816,18.23542,17.47467,17.08134,16.86292,GALAXY,0.2076131,9.371191e-06
19.52264,17.63711,16.7323,16.3439,16.03043,GALAXY,0.1067126,2.013189e-05
19.16203,17.77208,17.15001,16.82763,16.68202,GALAXY,0.0792585,2.314421e-05
19.59809,17.6733,16.67929,16.26555,15.93689,GALAXY,0.1127385,2.704446e-05
18.29253,18.06363,18.01988,17.86704,17.86252,QSO,1.658669,0.0002231526
18.56084,17.61041,17.21676,16.95256,16.81815,GALAXY,0.03949061,6.557773e-06
19.36092,17.71407,16.82231,16.35682,16.02453,GALAXY,0.0793623,1.638375e-05
19.36106,17.88519,17.05613,16.65208,16.3283,GALAXY,0.1123691,1.981232e-05
18.7206,17.46683,16.90438,16.51793,16.29745,GALAXY,0.06284517,7.406773e-06
19.45501,19.38377,19.39805,19.14556,19.17764,QSO,1.888812,0.0002448642
18.44998,17.03219,16.1202,15.67248,15.3176,GALAXY,0.1218518,2.200917e-05
18.83572,16.84243,15.89804,15.47611,15.12382,GALAXY,0.07894194,1.602511e-05
18.72449,18.6332,18.42368,18.4822,18.48353,QSO,1.011801,0.000355874
19.14725,17.6882,17.07054,16.72666,16.47366,GALAXY,0.07904618,1.16182e-05
19.28492,17.27966,16.36212,15.9345,15.59336,GALAXY,0.0782368,2.180396e-05
19.13989,17.35404,16.71104,16.32853,16.08185,GALAXY,0.07722132,1.223072e-05
19.57027,17.6502,16.59672,16.15765,15.82547,GALAXY,0.1365948,2.444484e-05
18.33344,17.06725,16.47384,16.1087,15.84169,GALAXY,0.05556051,1.191796e-05
18.81172,17.58405,17.09291,16.79285,16.56642,GALAXY,0.05530617,1.110607e-05
18.7567,17.45919,16.82417,16.38261,16.15538,GALAXY,0.05532508,5.975257e-06
19.43625,19.24871,18.86175,18.79467,18.83467,QSO,1.304379,0.0005439729
18.55103,17.62161,17.31629,17.03486,16.94041,GALAXY,0.05789305,5.866017e-06
19.08641,18.97816,18.74532,18.75687,18.89872,QSO,1.330426,0.0003760889
18.8774,17.79257,17.33247,16.9874,16.78577,GALAXY,0.07849713,7.188793e-06
19.36969,18.10395,17.53595,17.14548,16.93732,GALAXY,0.05819538,6.836142e-06
18.44127,16.60893,15.77793,15.40903,15.10793,GALAXY,0.04424915,1.572526e-05
15.06871,13.42682,12.68289,12.27297,11.94714,GALAXY,0.009036264,9.055622e-06
19.09096,17.19213,16.2914,15.89982,15.57036,GALAXY,0.07755698,1.660902e-05
17.18907,16.12267,15.60564,15.37218,15.20332,GALAXY,0.007614592,6.786268e-06
19.49366,17.81782,17.26328,16.86627,16.61631,GALAXY,0.1046627,6.83977e-06
18.2917,16.69565,16.06322,15.73428,15.50565,GALAXY,0.009256437,1.939462e-05
19.4613,19.34483,19.12702,19.0773,19.23776,QSO,1.266088,0.000410185
18.75287,17.73609,17.39384,17.13556,17.39228,GALAXY,0.008605154,5.741444e-06
18.85146,18.79893,18.77201,18.55931,18.4649,QSO,1.857074,0.0003053116
18.86444,17.44093,16.75704,16.36424,16.17781,GALAXY,0.08319004,1.610196e-05
18.19193,18.06735,18.05416,17.95626,17.79944,QSO,2.029121,0.0003682835
19.44098,17.52329,16.6044,16.15377,15.78673,GALAXY,0.06883546,1.592361e-05
19.14436,18.01795,17.34658,16.9846,16.71423,GALAXY,0.1506184,9.672658e-06
19.53278,17.64918,16.53445,16.0726,15.66319,GALAXY,0.139342,2.430957e-05
19.06274,17.40551,16.52403,16.0076,15.66662,GALAXY,0.06996346,1.265722e-05
19.43404,18.87208,18.98796,18.9023,18.69866,QSO,2.313256,0.0001335431
19.34645,17.31882,16.36823,15.89764,15.55223,GALAXY,0.08787403,1.835867e-05
19.31129,17.23779,16.26244,15.8315,15.46754,GALAXY,0.08506517,1.102022e-05
19.48001,17.45659,16.45788,15.99915,15.64745,GALAXY,0.08647917,1.19997e-05
19.46112,17.47581,16.49213,16.04254,15.70712,GALAXY,0.08892526,1.816604e-05
19.40161,17.3949,16.38318,15.89262,15.52299,GALAXY,0.08870328,1.142464e-05
18.94267,17.07568,16.15417,15.70982,15.39477,GALAXY,0.08406287,1.981664e-05
19.50501,17.60416,16.58825,16.14292,15.77603,GALAXY,0.09522035,1.621315e-05
18.77964,17.0623,16.14883,15.66251,15.27962,GALAXY,0.08468159,1.781743e-05
19.33941,18.93775,18.84688,18.80015,18.56981,QSO,2.209709,0.0001502621
19.42376,17.51068,16.473,15.98213,15.62075,GALAXY,0.09460837,1.587543e-05
19.2494,17.46381,16.51565,15.99432,15.58986,GALAXY,0.09297839,1.786491e-05
19.16066,17.30225,16.34549,15.91835,15.56023,GALAXY,0.08914349,1.169448e-05
19.13329,17.21907,16.23611,15.77731,15.4307,GALAXY,0.08632687,1.289965e-05
19.38165,17.48508,16.53119,16.10914,15.77179,GALAXY,0.08565534,1.853638e-05
19.47857,17.59952,16.594,16.14038,15.74466,GALAXY,0.1177607,1.643368e-05
19.29056,17.32528,16.34745,15.88687,15.54023,GALAXY,0.1041865,1.459585e-05
19.47143,19.04108,18.92377,18.75775,18.51243,QSO,2.19763,0.0003826453
19.56902,18.28109,17.89163,17.66819,17.50708,GALAXY,0.04517535,6.662263e-06
19.32595,18.2493,17.908,17.63552,17.50784,GALAXY,0.09049262,7.558438e-06
17.64417,16.31789,15.75203,15.4655,15.2469,GALAXY,0.04275906,1.592064e-05
19.3725,17.76414,16.90624,16.46692,16.15092,GALAXY,0.1402979,1.141401e-05
18.70913,17.59663,17.07348,16.79078,16.64311,GALAXY,0.08500564,7.67324e-06
17.44222,16.22677,15.54204,15.11876,14.85122,GALAXY,0.08454782,9.338033e-06
17.33055,16.11653,15.55531,15.27784,15.33255,GALAXY,0.02579186,2.138774e-05
19.55528,17.87515,16.96111,16.50498,16.18548,GALAXY,0.1439646,1.875505e-05
18.85909,17.57866,16.86301,16.43537,16.16022,GALAXY,0.09074912,7.447369e-06
19.28133,17.42146,16.4581,15.99382,15.62609,GALAXY,0.08409622,2.00498e-05
19.42756,17.9416,17.37847,17.05461,16.86086,GALAXY,0.05143029,5.823037e-06
18.93732,17.82279,17.45236,17.17135,17.03589,GALAXY,0.07873444,7.199519e-06
19.33709,18.17747,17.73465,17.47251,17.24937,GALAXY,0.03908767,6.910743e-06
19.58117,18.12335,17.49776,17.11647,16.87561,GALAXY,0.1156426,1.056527e-05
18.80243,17.60776,17.13073,16.83059,16.61336,GALAXY,0.06388449,8.132477e-06
19.50482,17.77017,16.94595,16.52111,16.2005,GALAXY,0.06933369,2.852132e-05
19.29803,19.08413,18.93266,18.73075,18.42915,QSO,2.080759,0.0002871839
17.73566,16.53258,15.99115,15.62637,15.42585,GALAXY,0.06489906,8.379995e-06
19.59304,17.49736,16.40247,15.93635,15.5529,GALAXY,0.1141294,2.310654e-05
16.64868,15.85508,15.59593,15.58965,15.54242,GALAXY,0.01424038,5.676914e-06
19.21998,17.8275,17.32285,16.98761,16.8046,GALAXY,0.01773676,3.086736e-05
19.54398,19.30023,19.16502,18.80394,18.43257,QSO,0.4362778,3.332053e-05
18.76843,17.59382,17.10796,16.87739,16.72123,GALAXY,0.0176085,5.599204e-06
19.40813,18.93225,18.79111,18.62248,18.61746,QSO,0.5439128,0.0001254785
16.73487,15.77282,15.43788,15.29866,15.14646,GALAXY,0.01752605,4.643929e-06
19.1557,17.65545,16.93699,16.52894,16.16928,GALAXY,0.05408038,1.215139e-05
19.48753,17.79228,16.77944,16.30459,15.97338,GALAXY,0.1384287,2.006899e-05
19.45751,17.63997,16.54116,15.99949,15.5635,GALAXY,0.1410804,2.885265e-05
17.48377,16.19552,15.64676,15.32731,15.12975,GALAXY,0.0397228,1.223933e-05
18.01669,18.51396,17.95358,17.04502,16.56544,GALAXY,0.5723683,0.0001842851
17.54946,16.04932,15.36336,14.97492,14.71889,GALAXY,0.03674115,1.786713e-05
18.6378,18.27538,18.40896,18.298,18.39696,QSO,0.6174366,6.170948e-05
18.67616,17.19256,16.58803,16.26018,16.09977,GALAXY,0.0336047,2.121963e-05
18.08769,16.61555,15.90501,15.48314,15.19192,GALAXY,0.05743072,1.547267e-05
17.60997,15.81775,14.9508,14.50346,14.1788,GALAXY,0.05729387,1.574091e-05
19.34801,18.00813,17.35481,16.94694,16.64028,GALAXY,0.05704914,6.95816e-06
18.07451,15.9861,15.0322,14.57409,14.22528,GALAXY,0.06552625,1.331232e-05
19.3501,17.19717,16.20462,15.75495,15.37358,GALAXY,0.06506395,9.371933e-06
18.85017,17.35958,16.55713,16.10833,15.79057,GALAXY,0.07975259,8.346216e-06
18.90423,17.06557,16.11867,15.65236,15.29261,GALAXY,0.06364693,1.817505e-05
19.27671,18.01381,17.44785,17.06765,16.87603,GALAXY,0.07474634,8.049104e-06
18.23774,16.6889,15.81303,15.34975,15.03294,GALAXY,0.07821528,2.324436e-05
19.55492,18.0268,17.23233,16.7652,16.48647,GALAXY,0.07799061,1.266953e-05
19.59654,18.34551,17.71078,17.34394,17.07137,GALAXY,0.08054467,8.874819e-06
17.59005,17.32081,17.1436,16.92476,16.80065,QSO,1.626692,0.000204043
18.42995,16.95145,16.1849,15.77291,15.49294,GALAXY,0.07111765,1.343715e-05
19.48273,18.18077,17.37968,16.96191,16.63205,GALAXY,0.1302285,7.537546e-06
19.53368,18.18204,17.48129,17.10318,16.81001,GALAXY,0.09423256,1.332559e-05
19.54753,18.26861,17.49749,17.08298,16.79694,GALAXY,0.1288341,1.029235e-05
19.05472,17.08713,16.13338,15.68481,15.35177,GALAXY,0.07866997,1.530691e-05
19.18639,18.86718,18.60475,18.51668,18.59061,QSO,1.389053,0.0003941582
19.37344,17.89904,17.13379,16.74435,16.48126,GALAXY,0.07931662,2.804663e-05
19.55021,18.24257,17.38365,16.96469,16.63949,GALAXY,0.1285076,1.235483e-05
18.51836,17.5556,17.14149,16.80428,16.64958,GALAXY,0.05953541,8.006567e-06
19.48093,18.25721,17.77773,17.53802,17.34173,GALAXY,0.03210656,1.209602e-05
18.81881,18.50196,18.1912,18.0747,17.96966,QSO,1.144513,0.0004474984
19.52669,19.28324,19.0958,18.74665,18.69925,QSO,1.829097,0.0002936707
17.96572,17.64838,17.27796,16.84486,16.85207,QSO,0.1376489,2.4384e-05
17.84719,16.56162,15.88003,15.4899,15.18983,GALAXY,0.03922009,7.757595e-06
19.39002,17.28437,16.28513,15.84875,15.49032,GALAXY,0.08475076,1.906221e-05
18.92709,17.49745,16.78633,16.37506,16.09368,GALAXY,0.07657836,1.4939e-05
18.54706,17.53909,17.14415,16.86573,16.71309,GALAXY,0.05726435,8.184757e-06
18.91888,17.58034,16.76875,16.26012,15.8845,GALAXY,0.04821103,9.007143e-06
19.39381,18.29911,17.64416,17.2563,17.14913,GALAXY,0.1149886,1.376369e-05
18.116,15.91494,14.85401,14.36845,14.02191,GALAXY,0.08235253,2.027414e-05
17.90963,15.79493,14.61661,14.00447,13.51352,GALAXY,0.03980778,1.713088e-05
19.15048,17.53291,16.70059,16.28775,15.97547,GALAXY,0.03861147,2.770944e-05
18.65081,18.43288,18.45086,18.52181,18.57816,QSO,5.71941,0.003302071
19.08282,18.02419,17.58765,17.31328,17.14472,GALAXY,0.1036689,7.301258e-06
19.0139,17.85697,17.39434,17.02026,16.94377,GALAXY,0.09222881,6.900635e-06
18.38121,17.26035,16.79856,16.4905,16.30253,GALAXY,0.05723554,6.599917e-06
18.56646,17.52823,17.0707,16.75148,16.57869,GALAXY,0.05707385,7.344001e-06
18.55378,17.16236,16.43126,16.01761,15.70824,GALAXY,0.04031654,9.414879e-06
18.16574,16.37769,15.50658,15.10181,14.7675,GALAXY,0.05609098,1.711238e-05
18.27924,17.25225,16.90081,16.74052,16.59951,GALAXY,0.01828952,5.701955e-06
19.15033,19.09817,18.96871,18.6739,18.56294,QSO,1.686,0.0003213742
19.27937,17.84525,17.01593,16.57006,16.24073,GALAXY,0.1362692,1.045439e-05
19.07267,18.96259,18.65162,18.22574,18.19891,QSO,1.722724,0.0002029361
19.0933,17.18109,16.3116,15.88448,15.55112,GALAXY,0.05452427,1.390725e-05
19.57254,17.78389,16.78723,16.28257,15.90233,GALAXY,0.1042449,2.445736e-05
18.77798,16.68454,15.60161,15.08087,14.62721,GALAXY,0.1039737,2.50817e-05
19.44947,17.95243,17.20905,16.8328,16.45156,GALAXY,0.1218225,3.359432e-05
19.22013,17.74137,16.92737,16.48192,16.13073,GALAXY,0.1353519,1.204489e-05
18.61872,17.23693,16.55978,16.18962,15.92452,GALAXY,0.0603742,1.311511e-05
18.70423,17.65208,17.23907,16.92169,16.80865,GALAXY,0.06549646,9.179221e-06
19.1656,18.77693,18.36403,18.10191,17.86018,QSO,2.014045,0.0003251423
18.9359,17.00559,16.08753,15.67032,15.34109,GALAXY,0.06748016,1.418329e-05
19.54043,17.55603,16.42316,15.9523,15.54646,GALAXY,0.1150299,2.506909e-05
19.17629,17.98991,17.46518,17.0581,16.91699,GALAXY,0.07715987,7.366493e-06
19.45357,18.03131,17.30029,16.87569,16.57749,GALAXY,0.07753422,1.008221e-05
18.51424,16.60797,15.55743,15.01914,14.60501,GALAXY,0.09530165,3.832742e-05
18.7942,17.90781,16.99261,16.43075,16.10432,QSO,0.1204297,2.571813e-05
19.57808,17.97363,17.07379,16.57079,16.20524,GALAXY,0.03578598,7.905915e-06
19.39882,17.93722,17.16799,16.72681,16.41011,GALAXY,0.0911813,1.615141e-05
18.10479,16.56778,15.84303,15.22599,15.52607,GALAXY,0.01440303,5.054807e-05
19.0976,19.00176,18.38204,18.2792,18.24828,QSO,1.334937,0.0001816739
19.26033,17.92415,17.34149,17.03948,16.84834,GALAXY,0.02440833,7.06098e-06
19.52837,17.37352,16.2776,15.73405,15.30716,GALAXY,0.09581023,3.726811e-05
17.95298,16.63172,16.11117,15.80593,15.65469,GALAXY,0.04009505,1.095685e-05
17.86793,16.79296,16.41407,16.17632,15.9995,GALAXY,0.03973958,7.238573e-06
19.3422,17.99863,17.33828,16.98005,16.82078,GALAXY,0.08217161,1.014604e-05
18.31525,17.05191,16.60851,16.45486,16.35862,GALAXY,0.0358412,9.016843e-06
19.49506,17.51703,16.57789,16.12959,15.81125,GALAXY,0.07970301,1.968836e-05
19.36419,19.3254,19.18805,18.90424,18.71285,QSO,1.982544,0.0002254057
18.86132,17.80943,17.39167,17.12927,16.96349,GALAXY,0.0824585,6.64537e-06
19.55933,17.60014,16.62844,16.16377,15.81666,GALAXY,0.06797741,2.079146e-05
19.49397,18.29752,17.81742,17.5038,17.31595,GALAXY,0.04032287,5.721301e-06
18.63056,16.76651,15.86271,15.48434,15.35015,GALAXY,0.1404096,1.592486e-05
19.44739,17.97532,17.20342,16.84485,16.50013,GALAXY,0.08321367,1.244615e-05
17.7137,15.91397,15.0526,14.65327,14.27243,GALAXY,0.03411533,9.600963e-06
18.07731,16.21438,15.33767,14.94189,14.57697,GALAXY,0.03389082,9.466122e-06
17.46704,15.51822,14.52992,14.06902,13.63507,GALAXY,0.03411086,9.761588e-06
19.33945,17.99596,17.30822,16.94619,16.67916,GALAXY,0.1144781,2.018595e-05
19.38061,18.10329,17.51312,17.16753,16.9997,GALAXY,0.08207199,2.173914e-05
18.43419,16.78925,15.92015,15.50196,15.16213,GALAXY,0.04003886,1.244004e-05
18.45577,17.31496,16.79804,16.47584,16.31837,GALAXY,0.04027542,8.619031e-06
18.28099,16.71628,15.85537,15.3689,15.02292,GALAXY,0.06033455,1.381578e-05
19.45723,18.1068,17.43632,17.04846,16.79137,GALAXY,0.08183079,8.088793e-06
19.5656,17.59861,16.61861,16.11632,15.74421,GALAXY,0.1149748,1.899117e-05
19.08334,17.20154,16.25489,15.81592,15.45844,GALAXY,0.08362908,1.684779e-05
18.11798,16.36603,15.4888,15.04158,14.70471,GALAXY,0.03893681,1.056525e-05
18.24611,16.63256,15.81194,15.37055,15.01958,GALAXY,0.03861961,1.491174e-05
19.19479,17.15441,16.12481,15.63531,15.26034,GALAXY,0.08284424,1.798796e-05
19.1774,17.28808,16.36444,15.9361,15.60315,GALAXY,0.0829744,1.833359e-05
18.46874,18.23631,18.30714,18.21276,17.61942,QSO,0.39177,8.240822e-05
18.93209,17.0333,16.18666,15.80299,15.47802,GALAXY,0.05570231,1.419712e-05
19.55574,18.32662,17.60988,17.19004,16.97023,GALAXY,0.1484928,1.267683e-05
15.41437,14.45065,13.92626,13.73346,13.49006,GALAXY,0.01471145,6.990741e-06
17.69083,15.89488,14.96068,14.48051,14.10164,GALAXY,0.05563379,1.561034e-05
19.11765,17.00118,15.93201,15.44523,15.07001,GALAXY,0.08286747,2.145151e-05
17.39878,15.47452,14.60008,14.18725,13.86898,GALAXY,0.03956656,1.11729e-05
19.59639,17.68928,16.72235,16.23011,15.82307,GALAXY,0.04072576,2.400799e-05
17.18419,16.02272,15.4257,15.05553,14.81184,GALAXY,0.05257929,9.56133e-06
18.30281,16.53861,15.60058,15.10176,14.75184,GALAXY,0.05168414,1.121945e-05
19.3504,18.1104,17.44601,17.00035,16.84607,GALAXY,0.09135325,5.897783e-06
19.18182,17.88768,17.26039,16.91021,16.76285,GALAXY,0.0429106,1.281973e-05
18.74759,17.01608,16.14582,15.72238,15.45661,GALAXY,0.04124138,1.277102e-05
17.9049,17.09592,16.82462,16.55118,16.55835,GALAXY,0.04965867,5.783455e-06
19.34981,17.61489,16.77635,16.37976,16.16926,GALAXY,0.0491966,2.270366e-05
17.45962,15.54505,14.66589,14.20135,13.92585,GALAXY,0.02637885,1.086633e-05
18.10604,16.21047,15.36833,14.9631,14.71323,GALAXY,0.04152038,1.093981e-05
19.20579,17.93991,17.41891,17.12777,17.0126,GALAXY,0.03875587,2.252459e-05
18.88896,17.57418,17.01717,16.68842,16.4077,GALAXY,0.04097326,5.748575e-06
16.97328,15.19905,14.3745,13.97885,13.62715,GALAXY,0.04176776,1.219031e-05
18.83442,16.94985,16.12055,15.70482,15.32107,GALAXY,0.04142142,7.463581e-06
19.36843,18.21172,17.79819,17.59931,17.37649,GALAXY,0.04100899,1.466118e-05
19.24489,17.4783,16.6708,16.34617,15.98455,GALAXY,0.04082619,1.771977e-05
18.70725,16.83323,15.99686,15.70008,15.33424,GALAXY,0.04830641,1.216659e-05
19.21041,17.5997,16.89665,16.41278,16.02161,GALAXY,0.04027313,6.404205e-06
19.39166,18.84197,18.76517,18.94513,18.75464,QSO,0.9160581,7.502618e-05
19.2539,18.14471,17.65447,17.33709,17.10419,GALAXY,0.09278455,9.323267e-06
18.99159,18.05052,17.76396,17.53609,17.42332,GALAXY,0.0133305,4.764242e-06
17.94372,16.52522,15.92535,15.47377,15.16141,GALAXY,0.03766215,1.054508e-05
18.66818,16.7772,15.92836,15.43194,15.10672,GALAXY,0.04625608,1.242469e-05
18.22908,17.00484,16.4762,16.08045,15.91045,GALAXY,0.06767971,7.440948e-06
19.31181,18.40777,17.64081,17.32017,17.88087,GALAXY,0.090905,6.951457e-06
16.45447,14.98221,14.30754,13.94032,13.70291,GALAXY,0.04150845,1.336714e-05
19.15363,18.91258,18.87246,18.68002,18.75587,QSO,1.63293,0.000666013
18.07997,16.38098,15.58833,15.21494,14.89198,GALAXY,0.04195157,1.109971e-05
18.82421,18.31656,17.61217,17.18144,16.99308,GALAXY,0.0918958,1.377624e-05
18.306,16.5021,15.56216,15.03077,14.65437,GALAXY,0.06216811,1.027928e-05
18.21495,16.30924,15.39072,14.9115,14.57171,GALAXY,0.06335605,2.666017e-05
19.31888,17.55013,16.64874,16.20927,15.85495,GALAXY,0.06311805,1.998227e-05
19.22043,17.69472,16.94145,16.50113,16.34166,GALAXY,0.1175673,2.110905e-05
19.1214,18.93203,17.60413,16.92443,16.17839,GALAXY,0.3332255,0.0001645558
19.40812,18.21352,17.53564,17.13701,16.94448,GALAXY,0.1372028,1.035481e-05
18.94783,18.73696,18.73907,18.82443,18.70229,QSO,0.7981026,0.0002876978
18.13995,16.13055,15.16597,14.66421,14.27779,GALAXY,0.06784514,1.660158e-05
19.58014,17.52919,17.06439,16.31987,15.95486,GALAXY,0.06848802,1.462109e-05
17.98498,16.00171,15.0898,14.6545,14.32463,GALAXY,0.06875052,1.423284e-05
18.8459,17.16224,16.32674,15.88118,15.57442,GALAXY,0.09014826,2.078504e-05
18.91729,18.87722,18.45391,18.39471,18.40394,QSO,1.382944,0.0004051602
18.62776,17.29472,16.71924,16.3115,16.11403,GALAXY,0.06497003,7.321882e-06
19.25784,17.48894,16.43616,15.95155,15.58479,GALAXY,0.135152,3.787804e-05
19.02952,17.24432,16.3527,15.88784,15.54713,GALAXY,0.07046108,1.93966e-05
19.16157,19.03393,18.6878,18.52594,18.4853,QSO,1.419195,0.0004958734
18.87644,17.42317,16.67301,16.25984,15.98915,GALAXY,0.1217462,2.059322e-05
18.84223,16.90421,15.84112,15.37714,14.9808,GALAXY,0.1131811,3.736358e-05
18.86477,17.95418,17.47361,17.11473,16.9978,GALAXY,0.1243809,8.470533e-06
19.1051,17.12113,16.06363,15.60682,15.24156,GALAXY,0.1055283,3.356953e-05
19.37088,17.34318,16.27922,15.83503,15.44619,GALAXY,0.1049601,2.176642e-05
18.43735,16.56674,15.66832,15.27402,14.92635,GALAXY,0.04077868,1.029466e-05
19.09501,17.30905,16.28352,15.80746,15.40796,GALAXY,0.1134088,2.545791e-05
19.06766,17.20128,16.29143,15.84934,15.54094,GALAXY,0.07244205,2.045149e-05
18.99756,18.18795,17.56341,17.04323,16.85777,QSO,0.1134225,2.404978e-05
18.38148,16.87464,16.20985,15.79391,15.49518,GALAXY,0.06350406,7.611853e-06
19.3346,18.17583,17.62957,17.32521,17.11758,GALAXY,0.0435196,7.311374e-06
19.07024,17.83529,17.31131,16.97991,16.80914,GALAXY,0.1115601,7.225838e-06
17.97937,16.37296,15.69175,15.33409,15.08972,GALAXY,0.07845918,1.055438e-05
19.30808,17.99909,17.33797,16.98106,16.73813,GALAXY,0.1173388,8.93378e-06
19.29238,18.04446,17.54189,17.26972,17.14212,GALAXY,0.1146009,7.88853e-06
17.85172,17.13295,16.98169,16.89578,16.78394,GALAXY,0.02695207,3.659268e-06
19.4099,17.54652,16.75044,16.3263,16.0424,GALAXY,0.09612147,1.956896e-05
18.88099,18.07605,17.83312,17.47791,17.46596,GALAXY,0.06291252,8.768413e-06
17.2182,15.27761,14.42823,13.98756,13.64472,GALAXY,0.04970786,1.353538e-05
19.20601,17.9178,17.26538,16.85585,16.6279,GALAXY,0.09993135,7.779388e-06
19.56902,17.59652,16.63263,16.17467,15.80337,GALAXY,0.08293971,2.334931e-05
18.2491,16.55618,15.74869,15.34858,15.04473,GALAXY,0.04701206,1.149993e-05
18.15125,16.1604,15.27663,14.8202,14.46893,GALAXY,0.04921276,1.046498e-05
18.74601,17.3402,16.53965,16.11397,15.79147,GALAXY,0.0,0.0
18.52627,16.68892,15.93355,15.50802,15.10882,GALAXY,0.02886674,1.164935e-05
19.27855,17.44453,16.60811,16.17717,15.86803,GALAXY,0.09988007,1.78293e-05
19.55491,19.0551,18.93729,18.98702,18.82403,QSO,0.7365651,0.0001146216
17.8377,17.6435,17.21267,16.64878,16.67638,QSO,0.1506146,1.780887e-05
19.59375,19.28309,19.04312,19.02041,18.81261,QSO,0.9140476,0.0003913929
18.34091,18.1244,18.05774,17.92707,17.67363,QSO,2.09215,0.0003180598
18.85162,18.32506,17.80722,17.59568,17.18727,QSO,0.2812675,2.379205e-05
18.99066,18.54585,18.38936,18.09249,18.17018,QSO,1.608507,0.0005073164
